ID,item_cnt_month
798,0.13385837
799,1.474964
800,0.41715395
801,0.18443161
802,0.13385837
803,0.13385837
804,0.20237404
805,0.13385837
806,0.13263015
807,0.31827548
808,0.4470141
809,0.13385837
810,0.28112048
811,0.41929618
812,0.39216653
813,0.14505629
814,0.120678365
815,0.5566917
816,0.18594514
817,0.13385837
818,0.13385837
819,0.11020972
820,0.2816599
821,0.12076631
822,0.4406104
823,0.13385837
824,0.2971261
825,0.41950947
826,0.20250244
827,0.13385837
828,0.11979456
829,0.20570496
830,1.1404998
831,0.28831354
832,0.115599826
833,0.45895553
834,1.1480536
835,0.18017209
836,0.13385837
837,0.8834062
838,0.627738
839,0.13357988
840,0.13385837
841,0.29221523
842,0.12752053
843,0.13385837
844,0.4934702
845,0.13385837
846,0.12009667
847,0.41505373
848,0.13320988
849,0.1462478
850,0.17906645
851,0.13385837
852,0.58149314
853,0.13385837
854,0.49205
855,0.8318357
856,0.41826957
857,1.0151558
858,0.13385837
859,0.8535247
860,0.12559628
861,0.13385837
862,0.3008878
863,0.4176258
864,0.40884188
865,0.59169763
866,0.38391453
867,0.12194198
868,1.114766
869,0.18694818
870,0.84403664
871,0.21905868
872,0.18718724
873,0.40811223
874,0.588181
875,1.1139076
876,0.15477654
877,0.13268441
878,0.30832657
879,0.55517936
880,0.12625785
881,0.4122725
882,0.7795664
883,1.5765402
884,0.71712106
885,0.8689032
886,0.29936138
887,0.43351808
888,0.28426144
889,0.13321713
890,0.4322395
891,0.5731894
892,0.12457016
893,0.1337125
894,0.4950059
895,0.2945366
896,0.13385837
897,0.1328366
898,0.13233942
899,0.5574775
900,0.11745694
901,1.2336104
902,0.14750046
903,0.13385837
904,0.7489818
905,0.5442301
906,2.0689695
907,0.34388041
908,0.40055525
909,0.13385837
910,0.2962632
911,0.1277518
912,1.3917929
913,0.56274545
914,0.13385837
915,0.15825853
916,0.20821476
917,0.13346462
918,0.16520746
919,0.3841538
920,0.13385837
921,0.89174485
922,0.14790598
923,0.11971851
924,0.5279337
925,0.27375698
926,0.46183223
927,0.13174081
928,0.40226752
929,0.40124822
930,0.13385837
931,0.13385837
932,0.4571831
933,0.39187604
934,0.13385837
935,0.30112052
936,0.41612488
937,0.8430453
938,0.14054558
939,0.17884202
940,0.2005951
941,0.2284637
942,0.13385837
943,0.47382957
944,0.12457016
945,0.13385837
946,0.29489022
947,0.13286172
948,0.41891363
949,0.12412797
950,0.30228448
951,0.13385837
952,0.13361004
953,0.13385837
954,0.202218
955,0.41334158
956,0.3042339
957,0.1333188
958,0.5056685
959,0.13385837
960,0.13385837
961,0.18117222
962,0.42989054
963,0.20235863
964,0.19268638
965,0.13385837
966,0.26831266
967,0.13385837
968,0.1334007
969,0.111452594
970,0.13385837
971,0.1243349
972,0.12686239
973,0.41230956
974,0.1250599
975,0.13315655
976,0.398048
977,1.7185298
978,0.37574857
979,0.9232443
980,0.40605247
981,0.4681836
982,0.74645907
983,0.13164927
984,0.13385837
985,0.46883565
986,0.20970124
987,0.44908357
988,0.13385078
989,0.13385837
990,0.13385837
991,0.37962875
992,0.34140712
993,1.1429622
994,0.7259378
995,0.13299635
996,0.13385837
997,0.1349569
998,0.3039847
999,0.12873477
1000,0.9624376
1001,0.18842277
1002,0.8912484
1003,0.13385837
1004,0.29729792
1005,0.18827581
1006,0.13385837
1007,0.13346681
1008,0.7361237
1009,0.28543228
1010,0.30147576
1011,0.4021902
1012,0.43744925
1013,1.5429024
1014,0.13385837
1015,0.13385837
1016,0.13385837
1017,0.13385837
1018,0.1265782
1019,0.28646648
1020,0.13385837
1021,0.30103508
1022,0.12010184
1023,0.12099096
1024,0.5470216
1025,0.13376416
1026,0.59236336
1027,0.26065224
1028,0.13385837
1029,0.11428487
1030,0.13047571
1031,0.3652343
1032,2.3789442
1033,0.13385837
1034,0.6286871
1035,0.29676145
1036,0.13354616
1037,1.6114241
1038,0.13385837
1039,0.12581766
1040,0.5115175
1041,0.13385837
1042,0.13385837
1043,0.12114847
1044,0.33948043
1045,0.27913034
1046,0.59998506
1047,0.30015102
1048,0.18180999
1049,0.13385837
1050,0.13385837
1051,0.13385837
1052,0.13385837
1053,0.13385837
1054,0.13385837
1055,0.40838534
1056,0.4292349
1057,0.13385837
1058,0.13385837
1059,1.3065276
1060,0.20155635
1061,0.13385837
1062,0.1337658
1063,0.16488566
1064,0.2760009
1065,0.13250038
1066,0.29354432
1067,0.44787353
1068,0.14216581
1069,0.4186989
1070,0.17979924
1071,0.12743141
1072,0.13385837
1073,0.3026726
1074,0.3026726
1075,0.3026726
1076,0.18936303
1077,0.13385837
1078,0.13385837
1079,0.22948551
1080,0.091510564
1081,0.13385837
1082,0.12683862
1083,0.11919658
1084,0.28445122
1085,0.11572206
1086,0.13385837
1087,0.14972703
1088,0.45906308
1089,0.40838957
1090,2.0151951
1091,0.13385837
1092,0.6574675
1093,0.1529675
1094,0.1976662
1095,0.2158902
1096,0.2005951
1097,0.11947517
1098,0.13385837
1099,0.12552284
1100,0.19170524
1101,0.3026726
1102,0.36197194
1103,0.99614096
1104,1.5207968
1105,0.13280125
1106,0.13385837
1107,0.7652821
1108,0.12135303
1109,0.13385837
1110,0.20001942
1111,0.13385837
1112,0.2853356
1113,0.13385837
1114,0.3976503
1115,0.12656994
1116,0.2022089
1117,0.13385837
1118,0.13220358
1119,0.13577046
1120,0.39110613
1121,0.13514611
1122,0.14887507
1123,0.13385837
1124,0.11204852
1125,0.18226457
1126,0.45543277
1127,0.12141283
1128,0.18630935
1129,0.41608602
1130,0.2909965
1131,0.13385837
1132,0.13311777
1133,0.13530132
1134,0.29616442
1135,0.1268584
1136,0.19015113
1137,1.1339043
1138,0.37546188
1139,0.11801016
1140,0.18074417
1141,0.1208456
1142,0.10667178
1143,0.1233871
1144,0.12472962
1145,0.55763566
1146,0.1210894
1147,0.13385837
1148,0.13385837
1149,0.28288716
1150,0.11984521
1151,0.20259482
1152,0.13385837
1153,0.41257218
1154,0.71444803
1155,0.4176258
1156,0.17601119
1157,2.148066
1158,1.3509028
1159,0.12998918
1160,0.18315804
1161,0.62876105
1162,0.21169914
1163,0.13385837
1164,0.113386795
1165,0.13385837
1166,0.13385837
1167,0.13385837
1168,0.13385837
1169,0.13385837
1170,0.41591057
1171,0.13385837
1172,0.13385837
1173,0.13087253
1174,0.13385837
1175,0.13385837
1176,0.13385837
1177,0.13019563
1178,0.24947211
1179,0.119996846
1180,0.55632365
1181,0.12407377
1182,0.2005951
1183,0.13385837
1184,0.13379687
1185,0.11674772
1186,0.13385837
1187,0.13385837
1188,0.11713101
1189,1.1467943
1190,0.12326795
1191,0.13026397
1192,0.13385837
1193,1.2047346
1194,0.12793761
1195,0.2880774
1196,0.119968325
1197,0.11867733
1198,0.13385837
1199,0.3726703
1200,0.11336054
1201,0.13385837
1202,0.12399337
1203,0.54641676
1204,0.13385837
1205,0.780396
1206,0.1337729
1207,0.13385837
1208,0.13384536
1209,0.123645425
1210,0.29715362
1211,0.11372103
1212,1.9841162
1213,0.8258591
1214,0.46764183
1215,0.19104218
1216,0.58364683
1217,0.4230994
1218,0.16200392
1219,0.12022817
1220,0.13385837
1221,0.13385837
1222,0.11405258
1223,0.12687525
1224,0.2813267
1225,0.13385837
1226,0.18224774
1227,0.13385837
1228,0.32385805
1229,0.24974671
1230,0.13385837
1231,0.505699
1232,0.25048813
1233,0.1932975
1234,0.13375717
1235,0.4399777
1236,0.24576259
1237,0.4569233
1238,0.13385837
1239,1.1468489
1240,0.11035104
1241,0.3922987
1242,0.28656948
1243,0.41569632
1244,0.20030177
1245,0.12731977
1246,0.86683583
1247,0.184629
1248,0.4000747
1249,0.12597784
1250,0.29094657
1251,0.13385837
1252,0.15091458
1253,0.41826957
1254,0.7844062
1255,0.18854007
1256,0.4675306
1257,0.11948693
1258,0.13385837
1259,0.13385837
1260,0.13385837
1261,0.2114693
1262,0.13385837
1263,0.13475062
1264,1.3629205
1265,0.29677415
1266,0.20213212
1267,0.50922966
1268,0.12306337
1269,0.13361852
1270,0.42725658
1271,0.2973892
1272,0.13211954
1273,0.29614574
1274,0.13385837
1275,0.13012582
1276,0.40245298
1277,0.13385837
1278,0.13385837
1279,0.75803953
1280,0.1274444
1281,0.18302521
1282,0.116477564
1283,0.29960117
1284,1.140264
1285,0.12129782
1286,0.13200012
1287,0.7267358
1288,0.11902058
1289,0.456115
1290,0.19958642
1291,1.2534008
1292,0.28002253
1293,0.2731402
1294,0.652302
1295,0.3234844
1296,0.2306564
1297,0.41925722
1298,1.137007
1299,0.3589485
1300,0.3589485
1301,0.32523435
1302,0.1930584
1303,0.13385837
1304,0.99658597
1305,0.41569632
1306,0.12634602
1307,0.1353309
1308,0.41891792
1309,0.13385837
1310,0.13385837
1311,0.29867682
1312,0.92028487
1313,0.29430774
1314,0.5176409
1315,0.13385837
1316,0.5279528
1317,0.28873846
1318,0.9247726
1319,0.113561675
1320,0.30228448
1321,0.20226762
1322,0.13385837
1323,0.47192478
1324,0.111687034
1325,0.75581235
1326,0.13385837
1327,0.13385837
1328,0.12072754
1329,0.120313466
1330,0.13385837
1331,0.13383451
1332,0.13385837
1333,1.9199549
1334,0.1160299
1335,0.12875755
1336,0.13385837
1337,0.4558478
1338,0.2904027
1339,0.28085884
1340,0.13385837
1341,0.13385837
1342,0.4288254
1343,0.1333206
1344,0.13385837
1345,0.13363333
1346,0.13385837
1347,0.22305764
1348,0.14933285
1349,0.76408064
1350,0.13385837
1351,0.3028667
1352,0.13385837
1353,0.22368479
1354,0.17467733
1355,0.41826957
1356,0.30317727
1357,0.29211345
1358,0.13372311
1359,0.7635541
1360,0.7543344
1361,0.4134699
1362,0.11792059
1363,0.18670152
1364,0.2810531
1365,0.44329405
1366,0.12822226
1367,0.20803672
1368,0.28517014
1369,0.13385837
1370,0.13385837
1371,0.13385837
1372,0.13023357
1373,0.41925722
1374,0.13385837
1375,0.41925722
1376,0.38888752
1377,0.13385837
1378,0.15749589
1379,0.30228448
1380,0.2891208
1381,0.12115267
1382,0.27784202
1383,0.39135116
1384,0.13338415
1385,0.40630093
1386,0.22284961
1387,0.14098789
1388,0.1252599
1389,0.13385837
1390,0.11859895
1391,0.13292003
1392,0.14585821
1393,0.13385837
1394,0.13385837
1395,0.38779426
1396,0.13385837
1397,0.3337317
1398,0.2869905
1399,0.13582003
1400,0.13385837
1401,0.13385837
1402,0.20191541
1403,0.6700337
1404,0.13385837
1405,0.13385837
1406,0.13327551
1407,0.13385837
1408,0.13196261
1409,0.13385837
1410,0.3030608
1411,0.13620514
1412,0.12629306
1413,0.19532004
1414,0.13023518
1415,0.12541085
1416,0.3007177
1417,0.27073747
1418,0.1465293
1419,0.29345912
1420,0.13385837
1421,0.45223165
1422,0.14424497
1423,0.120964676
1424,0.13367249
1425,0.12216762
1426,0.13385837
1427,0.12685147
1428,0.12366457
1429,0.19434147
1430,0.13385837
1431,0.20150244
1432,0.13385837
1433,0.12245624
1434,0.13385837
1435,0.115636244
1436,0.13385837
1437,0.13385837
1438,0.13385837
1439,0.13385837
1440,0.13385837
1441,0.13385837
1442,0.20257425
1443,0.3950423
1444,0.13385837
1445,0.09995034
1446,0.13385837
1447,0.13385837
1448,0.13385837
1449,0.30073264
1450,0.13385837
1451,0.13115536
1452,0.2919314
1453,0.20244373
1454,0.13385837
1455,0.13385837
1456,0.11826673
1457,0.13385837
1458,0.41308364
1459,0.75581586
1460,0.19754964
1461,0.1384486
1462,0.47359276
1463,0.13385837
1464,0.13044874
1465,0.19670278
1466,0.4209175
1467,0.13385837
1468,0.18281803
1469,0.20495304
1470,0.19037944
1471,0.19243482
1472,0.33543688
1473,0.30073264
1474,0.50940573
1475,0.40310276
1476,0.20132853
1477,0.43941778
1478,0.12875296
1479,0.41719684
1480,0.14098664
1481,0.109613776
1482,0.54904056
1483,0.13385837
1484,0.124255404
1485,0.13438594
1486,0.17400934
1487,0.13038827
1488,0.12330082
1489,0.4014749
1490,0.12883551
1491,0.31052482
1492,0.18910894
1493,0.13385837
1494,0.41891363
1495,0.12877324
1496,0.12656155
1497,2.8356614
1498,0.33414638
1499,0.12218171
1500,0.1302341
1501,0.120266974
1502,0.4178404
1503,0.13385837
1504,0.12734313
1505,0.13385837
1506,0.30317277
1507,0.13385837
1508,0.11684695
1509,0.16987142
1510,0.13295712
1511,0.124820724
1512,0.13385837
1513,0.13385837
1514,0.41569632
1515,0.13385837
1516,0.13385837
1517,0.12191817
1518,0.30291378
1519,0.11598715
1520,0.13385837
1521,0.41569632
1522,0.39480567
1523,0.11668298
1524,0.42092234
1525,0.13385837
1526,0.1274708
1527,0.2017687
1528,0.12877569
1529,0.11854115
1530,0.1875768
1531,0.41826957
1532,0.41861758
1533,0.13385837
1534,0.13385837
1535,0.13385837
1536,0.5333439
1537,0.13385837
1538,0.4184842
1539,0.4189294
1540,0.13385837
1541,0.13385837
1542,0.13385837
1543,0.125897
1544,0.11917484
1545,0.13385837
1546,0.13385837
1547,0.11633405
1548,0.16036724
1549,0.1248381
1550,0.13385837
1551,0.41569632
1552,0.13385837
1553,0.13360283
1554,0.13385837
1555,0.30203065
1556,0.3026726
1557,0.13385837
1558,0.41934747
1559,0.11299598
1560,0.2026492
1561,0.29782602
1562,0.13385837
1563,0.30150843
1564,0.13385837
1565,0.13385837
1566,0.22957456
1567,0.12533663
1568,0.13385837
1569,0.13385837
1570,0.13385837
1571,0.13385837
1572,0.13385837
1573,0.13385837
1574,0.4442787
1575,0.13385837
1576,0.13385837
1577,0.13385837
1578,0.11707468
1579,0.13385837
1580,0.13385837
1581,0.13385837
1582,0.5895998
1583,0.19278598
1584,0.26326478
1585,0.13385837
1586,0.13385837
1587,0.28835863
1588,0.13385837
1589,0.121340215
1590,0.12681259
1591,0.13385837
1592,0.13385837
1593,0.12874588
1594,0.13385837
1595,0.13385837
1596,0.13385837
1597,0.13385837
1598,0.13385837
1599,0.13385837
1600,0.13385837
1601,0.13385837
1602,0.14933285
1603,0.13385837
1604,0.13385837
1605,0.13211954
1606,0.13385837
1607,0.13385837
1608,0.41861305
1609,0.4178404
1610,0.13385837
1611,0.13385837
1612,0.13385837
1613,0.40743572
1614,0.13385837
1615,0.70404893
1616,0.13385837
1617,0.13385837
1618,0.6980783
1619,0.13385837
1620,0.1337956
1621,0.5281025
1622,0.13385837
1623,0.13385837
1624,0.13385837
1625,0.13385837
1626,0.13385837
1627,0.7970126
1628,0.12219289
1629,0.13385837
1630,0.13385837
1631,0.13385837
1632,0.13385837
1633,0.13385837
1634,0.13385837
1635,0.13385837
1636,0.13385837
1637,0.13385837
1638,0.20227356
1639,0.13385837
1640,0.13383158
1641,0.13385837
1642,0.13385837
1643,0.1313553
1644,0.29523963
1645,0.13385837
1646,0.2026492
1647,0.7086164
1648,0.13385837
1649,0.13385837
1650,0.13385837
1651,0.14237544
1652,0.13385837
1653,0.55558956
1654,0.75630987
1655,0.2801634
1656,0.41950214
1657,0.23484121
1658,0.13385837
1659,0.5289249
1660,0.13385837
1661,0.13339433
1662,0.13385837
1663,0.13385837
1664,0.9011638
1665,0.13385837
1666,0.13383114
1667,0.13385837
1668,0.2926075
